what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1338620952464
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1338620958226
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338620976650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338621023393
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338621025239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338622148216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338622148230
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338622152269
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1338622152506
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1338622152941
